Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E1_30Hz PeakHeight_E1_100Hz Norm_E1_30Hz Norm_E1_100Hz NormalizedRatio_E1 KDM_E1
171 0.0 0.10927662703215901 0.22322942270056956 0.4755752854352855 0.585171614134926 1.2304500087705965 1.2066399227639435
172 0.0 0.10983127226063516 0.2236048657759966 0.47798911874998173 0.5861557972583045 1.226295273815429 1.203293135889925
173 0.0 0.11033160038823553 0.2186117794230995 0.48016656234937855 0.5730669653055424 1.1934753692585691 1.1764098853993215
174 0.0 0.10897497219775687 0.22148527443050625 0.4742624741976956 0.5805995194435707 1.2242156000762325 1.2016131889988972
175 0.0 0.10857670890982263 0.22230745958427178 0.4725292199604288 0.5827547882595103 1.2332672005094463 1.20890218640764
176 0.0 0.10750459039991256 0.21458976062513102 0.46786332680268256 0.5625236811648795 1.2023248007256597 1.1837374765602187
177 0.0 0.10797245211142581 0.21759541369419821 0.46989947554775385 0.5704026732649257 1.2138823364295457 1.1932192446817078
178 0.0 0.10736238790377683 0.21567644353740434 0.46724445710907964 0.5653723020417107 1.2100139304803414 1.1900566576380769
179 0.0 0.1070569614348642 0.21268210016569356 0.4659152316005922 0.5575229570812636 1.1966188681275023 1.179019556811063
180 0.0 0.10680170970226754 0.2139381428623892 0.46480436810778153 0.560815536183767 1.2065625339685315 1.1872256333447537
181 0.0 0.1074394079423655 0.2143723205429069 0.46757965071663177 0.5619536856761423 1.2018352056486399 1.1833336165493649
182 0.0 0.10737319442523585 0.2223886306210261 0.46729148742715415 0.582967569290003 1.247545878697141 1.2202810461343183
183 0.0 0.10661235680709069 0.21000490088090373 0.4639802984085472 0.5505049707966209 1.1864835051937621 1.170578469721624
184 0.0 0.10631087128058425 0.20917284249458135 0.4626682240041944 0.548323820377073 1.1851339511314745 1.1694486061466494
185 0.0 0.10604620496997086 0.2106354530326371 0.46151638797453703 0.5521578945732549 1.1963993239687922 1.178837538170343
186 0.0 0.10530445664335275 0.2096943805322553 0.45828827614739637 0.5496909755291418 1.1994436780057367 1.1813582952818094
187 0.0 0.1054307890135533 0.21810586098445128 0.45883807855848435 0.5717407552308 1.246062133785884 1.2191053667523704
188 0.0 0.10595171363456757 0.2099216513556712 0.46110515873891694 0.5502867412350024 1.1934083382193976 1.1763541560860538
189 0.0 0.10543548813438974 0.2079252054738845 0.458858529278769 0.545053275838529 1.1878460158411797 1.1717177666810858
190 0.0 0.10484383569200872 0.20502324943799977 0.4562836394161726 0.537446114214745 1.177877240793516 1.1633491892579821
191 0.0 0.10542420254023455 0.2067845656551981 0.45880941402139486 0.5420632128093261 1.181456169476176 1.166362425259957
192 0.0 0.1052546328974131 0.20282567527601714 0.4580714416527727 0.5316854129416269 1.1607041273370957 1.1487516271236555
193 0.0 0.10385447042790474 0.20997524391259503 0.451977890962411 0.5504272282848784 1.2178189227637577 1.1964262460997677
194 0.0 0.1047069183568965 0.20324359417782034 0.45568777090800683 0.5327809418167506 1.1691798108936025 1.1559850502424767
195 0.0 0.10410886696445232 0.20196097392317824 0.4530850326153717 0.5294186925413142 1.1684753510512516 1.1553859959437185
196 0.0 0.10318823974921543 0.2032339358261197 0.4490784342918626 0.5327556234998989 1.1863309008369198 1.1704507773874422
197 0.0 0.10341103815699171 0.202696808788005 0.45004805990394847 0.5313476034813609 1.1806463594016243 1.165681481201926
198 0.0 0.10357426226255484 0.20093345993541334 0.45075841629672275 0.526725176554521 1.1685309858036932 1.1554333204431781
199 0.0 0.10308080748291104 0.20405042459742617 0.448610885721777 0.534895959869757 1.1923383424126115 1.1754641048707364
